Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.927558330000000,-123.468825000000000,,NA,NA,84753897
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.874823330000000,-123.320090000000000,,NA,NA,86360397
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.868305000000000,-123.342536700000000,,NA,NA,86657460
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.978958330000000,-123.556741700000000,,NA,NA,89513163
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.977351670000000,-123.554383300000000,,NA,NA,89513168
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.946741670000000,-123.479553300000000,,NA,NA,118577700
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.862843780000000,-123.351224600000000,,NA,NA,122258267
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,49.011736670000000,-123.574855000000000,,NA,NA,123934543
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,48.950944980000000,-123.515997700000000,,NA,NA,126717129
Adenocaulon bicolor,Adenocaulon,bicolor,,,,native,S5,,49.010258330000000,-123.578216700000000,,NA,NA,137665284
Agrostis exarata,Agrostis,exarata,,,,native,S5,,48.894395000000000,-123.336709000000000,,NA,NA,6677554
Agrostis exarata,Agrostis,exarata,,,,native,S5,,48.897365000000000,-123.405595000000000,,NA,NA,56194851
Agrostis pallens,Agrostis,pallens,,,,native,S4,,48.909750000000000,-123.372855000000000,,NA,NA,121538541
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.871021670000000,-123.381820000000000,,NA,NA,3318703
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.915924000000000,-123.425292000000000,,NA,NA,3340578
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867323000000000,-123.337927000000000,,NA,NA,3345493
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867549000000000,-123.338528000000000,,NA,NA,3351090
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867549000000000,-123.338528000000000,,NA,NA,3351162
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.956933000000000,-123.529767000000000,,NA,NA,3681766
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.956539000000000,-123.528608000000000,,NA,NA,3682188
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.866747380000000,-123.375649500000000,,NA,NA,6409655
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.868800150000000,-123.378610600000000,,NA,NA,6410300
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867523710000000,-123.339750800000000,,NA,NA,6434830
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.861976690000000,-123.326160700000000,,NA,NA,6446962
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.863600000000000,-123.363032000000000,,NA,NA,6646946
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.868237000000000,-123.377366000000000,,NA,NA,6665069
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.875378000000000,-123.384533000000000,,NA,NA,6817703
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.866926000000000,-123.341881000000000,,NA,NA,12635287
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867189000000000,-123.337681000000000,,NA,NA,12635605
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.863229510000000,-123.327863900000000,,NA,NA,13184640
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867791670000000,-123.339355600000000,,NA,NA,13973460
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867718000000000,-123.340206000000000,,NA,NA,13980352
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.875168330000000,-123.384218300000000,,NA,NA,14197962
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.952547830000000,-123.520034900000000,,NA,NA,26372062
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867175000000000,-123.336930000000000,,NA,NA,26455444
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867267410000000,-123.378137000000000,,NA,NA,26468342
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.871661670000000,-123.310700000000000,,NA,NA,26683841
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.870501400000000,-123.381992500000000,,NA,NA,47483107
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.864465370000000,-123.330762500000000,,NA,NA,51434364
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.866689400000000,-123.335315600000000,,NA,NA,51951387
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.954505000000000,-123.524308300000000,,NA,NA,53806888
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867676830000000,-123.340121500000000,,NA,NA,81526320
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.871625000000000,-123.310638300000000,,NA,NA,82924221
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.864911670000000,-123.366805000000000,,NA,NA,85291219
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.863530560000000,-123.363538900000000,,NA,NA,120470382
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.868338330000000,-123.376853300000000,,NA,NA,120922005
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.868366670000000,-123.376855600000000,,NA,NA,121011891
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867578330000000,-123.339080000000000,,NA,NA,121932832
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.867241670000000,-123.337936700000000,,NA,NA,123870494
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.863459950000000,-123.367239200000000,,NA,NA,124607816
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.863878500000000,-123.363827200000000,,NA,NA,126118829
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.866913330000000,-123.336250000000000,,NA,NA,126388718
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.866908330000000,-123.336395000000000,,NA,NA,126666875
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.868331670000000,-123.338538300000000,,NA,NA,127181972
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.952255340000000,-123.518980600000000,,NA,NA,127456386
Allium acuminatum,Allium,acuminatum,,,,native,S5,,48.866936670000000,-123.376975000000000,,NA,NA,130111232
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.897433330000000,-123.338691700000000,,NA,NA,6249542
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.897271630000000,-123.338726200000000,,NA,NA,6447929
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.897541670000000,-123.338530000000000,,NA,NA,26057588
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.897392760000000,-123.338793400000000,,NA,NA,26288907
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.909615000000000,-123.371940000000000,,NA,NA,111053106
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.909510000000000,-123.371206700000000,,NA,NA,114482009
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.909626670000000,-123.371953300000000,,NA,NA,119369501
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.897358330000000,-123.338668300000000,,NA,NA,120494798
Allium amplectens,Allium,amplectens,,,,native,S3 (2019),,48.909615000000000,-123.371940000000000,,NA,NA,121538559
Allium cernuum,Allium,cernuum,,,,native,S5,,48.869188330000000,-123.381150000000000,,NA,NA,3318682
Allium cernuum,Allium,cernuum,,,,native,S5,,48.900891050000000,-123.341475900000000,,NA,NA,6420474
Allium cernuum,Allium,cernuum,,,,native,S5,,48.870460000000000,-123.381615000000000,,NA,NA,6665234
Allium cernuum,Allium,cernuum,,,,native,S5,,48.874552000000000,-123.383331000000000,,NA,NA,6817548
Allium cernuum,Allium,cernuum,,,,native,S5,,48.875413000000000,-123.384748000000000,,NA,NA,7280844
Allium cernuum,Allium,cernuum,,,,native,S5,,48.957162000000000,-123.530113000000000,,NA,NA,12374053
Allium cernuum,Allium,cernuum,,,,native,S5,,48.903991670000000,-123.344311700000000,,NA,NA,13971906
Allium cernuum,Allium,cernuum,,,,native,S5,,48.910331080000000,-123.375646700000000,,NA,NA,13987694
Allium cernuum,Allium,cernuum,,,,native,S5,,48.917034330000000,-123.395857400000000,,NA,NA,14197957
Allium cernuum,Allium,cernuum,,,,native,S5,,48.875136670000000,-123.384245000000000,,NA,NA,14197959
Allium cernuum,Allium,cernuum,,,,native,S5,,48.894947220000000,-123.404433300000000,,NA,NA,25656199
Allium cernuum,Allium,cernuum,,,,native,S5,,48.897225000000000,-123.338525000000000,,NA,NA,26117649
Allium cernuum,Allium,cernuum,,,,native,S5,,48.897392760000000,-123.338793400000000,,NA,NA,26288905
Allium cernuum,Allium,cernuum,,,,native,S5,,48.896348370000000,-123.337990700000000,,NA,NA,27812560
Allium cernuum,Allium,cernuum,,,,native,S5,,48.913525000000000,-123.387253300000000,,NA,NA,31276294
Allium cernuum,Allium,cernuum,,,,native,S5,,48.926663890000000,-123.466700300000000,,NA,NA,45037378
Allium cernuum,Allium,cernuum,,,,native,S5,,49.007583330000000,-123.567413300000000,,NA,NA,53807064
Allium cernuum,Allium,cernuum,,,,native,S5,,48.928295140000000,-123.467956500000000,,NA,NA,83990028
Allium cernuum,Allium,cernuum,,,,native,S5,,48.884853330000000,-123.322083300000000,,NA,NA,84119270
Allium cernuum,Allium,cernuum,,,,native,S5,,48.928588250000000,-123.468371900000000,,NA,NA,84147248
Allium cernuum,Allium,cernuum,,,,native,S5,,48.926916670000000,-123.466286700000000,,NA,NA,84312859
Allium cernuum,Allium,cernuum,,,,native,S5,,48.928501440000000,-123.468266800000000,,NA,NA,84347595
Allium cernuum,Allium,cernuum,,,,native,S5,,48.927670070000000,-123.467838200000000,,NA,NA,84376106
Allium cernuum,Allium,cernuum,,,,native,S5,,48.929229950000000,-123.468035800000000,,NA,NA,84491300
Allium cernuum,Allium,cernuum,,,,native,S5,,48.909690000000000,-123.372228300000000,,NA,NA,119369504
Allium cernuum,Allium,cernuum,,,,native,S5,,48.897610000000000,-123.338576700000000,,NA,NA,120494795
Allium cernuum,Allium,cernuum,,,,native,S5,,48.909603330000000,-123.372345000000000,,NA,NA,121538556
Allium cernuum,Allium,cernuum,,,,native,S5,,48.909658330000000,-123.372180000000000,,NA,NA,121538564
Allium cernuum,Allium,cernuum,,,,native,S5,,48.926991670000000,-123.466161100000000,,NA,NA,122869213
Allium cernuum,Allium,cernuum,,,,native,S5,,49.002405140000000,-123.562865200000000,,NA,NA,126741855
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929915000000000,-123.475642000000000,,NA,NA,2561774
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929853000000000,-123.475857000000000,,NA,NA,2564998
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929830000000000,-123.474140000000000,,NA,NA,2565236
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930197000000000,-123.476114000000000,,NA,NA,2566212
Alnus rubra,Alnus,rubra,,,,native,S5,,48.933242000000000,-123.481264000000000,,NA,NA,2566265
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929830000000000,-123.475685000000000,,NA,NA,2566430
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929830000000000,-123.475513000000000,,NA,NA,2575126
Alnus rubra,Alnus,rubra,,,,native,S5,,48.931071000000000,-123.473969000000000,,NA,NA,2580284
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930000000000000,-123.475857000000000,,NA,NA,2580626
Alnus rubra,Alnus,rubra,,,,native,S5,,48.941231000000000,-123.474569000000000,,NA,NA,2584048
Alnus rubra,Alnus,rubra,,,,native,S5,,48.934341000000000,-123.484011000000000,,NA,NA,2589109
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929954000000000,-123.475599000000000,,NA,NA,2590647
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930236000000000,-123.475771000000000,,NA,NA,2599910
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930086000000000,-123.475883000000000,,NA,NA,2609288
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929379000000000,-123.474913000000000,,NA,NA,2647979
Alnus rubra,Alnus,rubra,,,,native,S5,,48.928590000000000,-123.468990000000000,,NA,NA,2648057
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929210000000000,-123.475256000000000,,NA,NA,2663673
Alnus rubra,Alnus,rubra,,,,native,S5,,48.875075000000000,-123.319623000000000,,NA,NA,2710450
Alnus rubra,Alnus,rubra,,,,native,S5,,48.872122000000000,-123.339257000000000,,NA,NA,2731923
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929808000000000,-123.475578000000000,,NA,NA,2738436
Alnus rubra,Alnus,rubra,,,,native,S5,,48.915974000000000,-123.424809000000000,,NA,NA,3296835
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899388000000000,-123.403716000000000,,NA,NA,3657126
Alnus rubra,Alnus,rubra,,,,native,S5,,48.985296000000000,-123.557447000000000,,NA,NA,3681020
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930033000000000,-123.475428000000000,,NA,NA,3734782
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963664000000000,-123.549628000000000,,NA,NA,4030108
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964004710000000,-123.549660400000000,,NA,NA,4030116
Alnus rubra,Alnus,rubra,,,,native,S5,,48.878161000000000,-123.350022000000000,,NA,NA,5393731
Alnus rubra,Alnus,rubra,,,,native,S5,,48.885499800000000,-123.374156200000000,,NA,NA,5466008
Alnus rubra,Alnus,rubra,,,,native,S5,,48.904618040000000,-123.358869600000000,,NA,NA,5646982
Alnus rubra,Alnus,rubra,,,,native,S5,,48.900019780000000,-123.361401600000000,,NA,NA,5646997
Alnus rubra,Alnus,rubra,,,,native,S5,,48.905563020000000,-123.356026400000000,,NA,NA,5899724
Alnus rubra,Alnus,rubra,,,,native,S5,,48.902361270000000,-123.362238400000000,,NA,NA,5935156
Alnus rubra,Alnus,rubra,,,,native,S5,,48.900724000000000,-123.362585000000000,,NA,NA,5935183
Alnus rubra,Alnus,rubra,,,,native,S5,,48.901345700000000,-123.364856200000000,,NA,NA,5953022
Alnus rubra,Alnus,rubra,,,,native,S5,,48.896718920000000,-123.358692500000000,,NA,NA,5993215
Alnus rubra,Alnus,rubra,,,,native,S5,,48.901261070000000,-123.364362700000000,,NA,NA,6020010
Alnus rubra,Alnus,rubra,,,,native,S5,,48.901261070000000,-123.364362700000000,,NA,NA,6020012
Alnus rubra,Alnus,rubra,,,,native,S5,,48.976160890000000,-123.548855800000000,,NA,NA,6085931
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899300000000000,-123.364234000000000,,NA,NA,6190690
Alnus rubra,Alnus,rubra,,,,native,S5,,48.970639560000000,-123.542718900000000,,NA,NA,6216783
Alnus rubra,Alnus,rubra,,,,native,S5,,48.943192880000000,-123.484139400000000,,NA,NA,6411201
Alnus rubra,Alnus,rubra,,,,native,S5,,48.901345700000000,-123.363590200000000,,NA,NA,6413834
Alnus rubra,Alnus,rubra,,,,native,S5,,48.898341000000000,-123.343038000000000,,NA,NA,8096834
Alnus rubra,Alnus,rubra,,,,native,S5,,48.898341000000000,-123.343038000000000,,NA,NA,8097297
Alnus rubra,Alnus,rubra,,,,native,S5,,48.941031000000000,-123.475504000000000,,NA,NA,10405619
Alnus rubra,Alnus,rubra,,,,native,S5,,48.875744000000000,-123.335287000000000,,NA,NA,12772800
Alnus rubra,Alnus,rubra,,,,native,S5,,48.880900000000000,-123.333145000000000,,NA,NA,12774834
Alnus rubra,Alnus,rubra,,,,native,S5,,48.874077000000000,-123.342488000000000,,NA,NA,12791663
Alnus rubra,Alnus,rubra,,,,native,S5,,48.871484000000000,-123.337272000000000,,NA,NA,12791901
Alnus rubra,Alnus,rubra,,,,native,S5,,48.871013000000000,-123.333777000000000,,NA,NA,12792276
Alnus rubra,Alnus,rubra,,,,native,S5,,48.868534000000000,-123.338467000000000,,NA,NA,12816433
Alnus rubra,Alnus,rubra,,,,native,S5,,48.898096670000000,-123.344930000000000,,NA,NA,13972286
Alnus rubra,Alnus,rubra,,,,native,S5,,48.872966670000000,-123.346741700000000,,NA,NA,13984077
Alnus rubra,Alnus,rubra,,,,native,S5,,48.872493380000000,-123.344277600000000,,NA,NA,20378025
Alnus rubra,Alnus,rubra,,,,native,S5,,49.002826520000000,-123.574567100000000,,NA,NA,24497657
Alnus rubra,Alnus,rubra,,,,native,S5,,48.989166260000000,-123.565551800000000,,NA,NA,24624230
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963116670000000,-123.518172200000000,,NA,NA,24663872
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963680560000000,-123.515808300000000,,NA,NA,24665095
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962997220000000,-123.517363900000000,,NA,NA,24665221
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964205560000000,-123.515930600000000,,NA,NA,24666599
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963202780000000,-123.520058300000000,,NA,NA,24673936
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963208330000000,-123.520041700000000,,NA,NA,24674022
Alnus rubra,Alnus,rubra,,,,native,S5,,48.965008330000000,-123.516586100000000,,NA,NA,24674137
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964313890000000,-123.517563900000000,,NA,NA,24674147
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962466670000000,-123.517525000000000,,NA,NA,24684055
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963702780000000,-123.515563900000000,,NA,NA,24690281
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963196840000000,-123.518230500000000,,NA,NA,24709651
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962989050000000,-123.516720000000000,,NA,NA,24709734
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899705000000000,-123.406600000000000,,NA,NA,24712585
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962994500000000,-123.517056600000000,,NA,NA,24919941
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964769410000000,-123.516711300000000,,NA,NA,24920303
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899985090000000,-123.405408400000000,,NA,NA,25478804
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899452970000000,-123.404069900000000,,NA,NA,25478845
Alnus rubra,Alnus,rubra,,,,native,S5,,48.978459700000000,-123.555745300000000,,NA,NA,25479565
Alnus rubra,Alnus,rubra,,,,native,S5,,48.979683830000000,-123.557781400000000,,NA,NA,25480503
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962433330000000,-123.517258300000000,,NA,NA,25597332
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963641670000000,-123.516822200000000,,NA,NA,25597334
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962463890000000,-123.517830600000000,,NA,NA,25597335
Alnus rubra,Alnus,rubra,,,,native,S5,,48.948677940000000,-123.479799000000000,,NA,NA,38468681
Alnus rubra,Alnus,rubra,,,,native,S5,,48.911585490000000,-123.386696700000000,,NA,NA,41879865
Alnus rubra,Alnus,rubra,,,,native,S5,,48.910832660000000,-123.383449900000000,,NA,NA,43492667
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930340580000000,-123.467772100000000,,NA,NA,52518036
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930328540000000,-123.467735200000000,,NA,NA,52520609
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929853360000000,-123.467547600000000,,NA,NA,52906825
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930236730000000,-123.467267300000000,,NA,NA,52925148
Alnus rubra,Alnus,rubra,,,,native,S5,,48.884036670000000,-123.369470000000000,,NA,NA,53020586
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930113740000000,-123.467366500000000,,NA,NA,53206786
Alnus rubra,Alnus,rubra,,,,native,S5,,48.900662620000000,-123.342031100000000,,NA,NA,55207753
Alnus rubra,Alnus,rubra,,,,native,S5,,48.942277580000000,-123.499643900000000,,NA,NA,70065789
Alnus rubra,Alnus,rubra,,,,native,S5,,48.942260000000000,-123.499681700000000,,NA,NA,70065796
Alnus rubra,Alnus,rubra,,,,native,S5,,48.948130560000000,-123.502100000000000,,NA,NA,70065804
Alnus rubra,Alnus,rubra,,,,native,S5,,48.865551000000000,-123.350083000000000,,NA,NA,70955678
Alnus rubra,Alnus,rubra,,,,native,S5,,48.942310000000000,-123.501218300000000,,NA,NA,72321449
Alnus rubra,Alnus,rubra,,,,native,S5,,48.887145000000000,-123.362723300000000,,NA,NA,83097994
Alnus rubra,Alnus,rubra,,,,native,S5,,48.887331670000000,-123.361630000000000,,NA,NA,83098005
Alnus rubra,Alnus,rubra,,,,native,S5,,48.928294760000000,-123.467956100000000,,NA,NA,83972555
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929894690000000,-123.469319200000000,,NA,NA,84388551
Alnus rubra,Alnus,rubra,,,,native,S5,,48.928950000000000,-123.468886700000000,,NA,NA,84494791
