"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"9917","Vinca major","Vinca","major","","","","exotic","unlisted","",48.897945,-123.4020083333,"",NA,NA,129444535
"9918","Vinca major","Vinca","major","","","","exotic","unlisted","",48.8977616667,-123.4025366667,"",NA,NA,131157934
"9919","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.8693383333,-123.38842,"",NA,NA,5591805
"9920","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.8794983493,-123.319934558,"",NA,NA,21306258
"9921","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.8795516345,-123.3198886565,"",NA,NA,21860313
"9922","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.94965333,-123.51088667,"",NA,NA,73065687
"9923","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.8793483502,-123.3259205675,"",NA,NA,110705231
"9924","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.984844527,-123.5693602588,"",NA,NA,111022629
"9925","Vinca minor","Vinca","minor","","","","exotic","unlisted","",48.8977366667,-123.4016716667,"",NA,NA,123643956
"9928","Viola odorata","Viola","odorata","","","","exotic","unlisted","",48.8684166667,-123.3478416667,"",NA,NA,40448514
"9929","Viola odorata","Viola","odorata","","","","exotic","unlisted","",48.865841978,-123.3504907664,"",NA,NA,82929644
"9943","Malva moschata","Malva","moschata","","","","exotic","unlisted","",48.9481966354,-123.5016915077,"",NA,NA,14300222
"9944","Malva moschata","Malva","moschata","","","","exotic","unlisted","",48.9058721625,-123.3862203733,"",NA,NA,27894282
"9945","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.867939,-123.348527,"",NA,NA,2602959
"9946","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.866581,-123.350265,"",NA,NA,2603447
"9947","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8696996517,-123.3440953867,"",NA,NA,2647780
"9948","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8619916667,-123.3582,"",NA,NA,2647969
"9949","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.897594153,-123.340281509,"",NA,NA,2648001
"9950","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.892518,-123.355072,"",NA,NA,2772982
"9951","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.9000197764,-123.3614015583,"",NA,NA,5647009
"9952","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.869607,-123.342413,"",NA,NA,12634793
"9953","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.866026,-123.333975,"",NA,NA,12817516
"9954","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8671748515,-123.3423181461,"",NA,NA,17164370
"9955","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.874235,-123.3300083333,"",NA,NA,23830511
"9956","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.871925,-123.3129583333,"",NA,NA,24701415
"9957","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8719055556,-123.3122638889,"",NA,NA,24824115
"9958","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8717805556,-123.3123333333,"",NA,NA,24824149
"9959","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8719305556,-123.3124083333,"",NA,NA,24824164
"9960","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8719416667,-123.3129194444,"",NA,NA,25048317
"9961","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8690013439,-123.3125287761,"",NA,NA,25482798
"9962","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8852591484,-123.3217483672,"",NA,NA,40413019
"9963","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8660439123,-123.3506118345,"",NA,NA,43555511
"9964","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.9110887237,-123.3976773453,"",NA,NA,47174806
"9965","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8660277778,-123.3505555556,"",NA,NA,48304580
"9966","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.872375,-123.31279667,"",NA,NA,57789504
"9967","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8652435914,-123.352306222,"",NA,NA,66860040
"9968","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.865676,-123.350315,"",NA,NA,70958452
"9969","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8651583705,-123.3526882311,"",NA,NA,83596910
"9970","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8649483333,-123.364255,"",NA,NA,85291247
"9971","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8743466667,-123.3196416667,"",NA,NA,86360299
"9972","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.9001019722,-123.3421869722,"",NA,NA,100435204
"9973","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.9033178833,-123.3739828891,"",NA,NA,114056464
"9974","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8634,-123.32989,"",NA,NA,114482578
"9975","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8639633333,-123.31633,"",NA,NA,116784815
"9976","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8628466667,-123.3504633333,"",NA,NA,121538577
"9977","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8628437841,-123.351224597,"",NA,NA,122258266
"9978","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.86263,-123.3513116667,"",NA,NA,122258273
"9979","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.872264873,-123.311630249,"",NA,NA,123644174
"9980","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8811066667,-123.323845,"",NA,NA,127184008
"9981","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.8660759444,-123.3513318889,"",NA,NA,130272697
"9982","Daphne laureola","Daphne","laureola","","","","exotic","unlisted","",48.870175,-123.3193666667,"",NA,NA,130334829
"9983","Lythrum salicaria","Lythrum","salicaria","","","","exotic","unlisted","",48.9486938416,-123.477094731,"",NA,NA,31529144
"10073","Oenothera biennis","Oenothera","biennis","","","","exotic","unlisted","",48.9400102322,-123.4917796866,"",NA,NA,15604522
"10091","Oxalis corniculata","Oxalis","corniculata","","","","exotic","unlisted","",48.8790223342,-123.319982707,"",NA,NA,46518419
"10092","Oxalis corniculata","Oxalis","corniculata","","","","exotic","unlisted","",48.8729333333,-123.3466416667,"",NA,NA,84109075
"10440","Eschscholzia californica","Eschscholzia","californica","","","","exotic","unlisted","",48.8784047633,-123.3169653153,"",NA,NA,46413709
"10441","Eschscholzia californica","Eschscholzia","californica","","","","exotic","unlisted","",48.8774430556,-123.3178913889,"",NA,NA,59943230
"10442","Eschscholzia californica","Eschscholzia","californica","","","","exotic","unlisted","",48.9314502222,-123.4757443889,"",NA,NA,120581706
"10443","Fumaria muralis","Fumaria","muralis","","","","exotic","unlisted","",48.870565,-123.318594,"",NA,NA,121917751
"10444","Fumaria muralis","Fumaria","muralis","","","","exotic","unlisted","",48.8705722222,-123.3185888889,"",NA,NA,122258297
"10445","Fumaria muralis","Fumaria","muralis","","","","exotic","unlisted","",48.8707083333,-123.3185116667,"",NA,NA,130439827
"10449","Clematis vitalba","Clematis","vitalba","","","","exotic","unlisted","",48.9287116667,-123.469025,"",NA,NA,28650048
"10450","Clematis vitalba","Clematis","vitalba","","","","exotic","unlisted","",48.9995816667,-123.5611283333,"",NA,NA,94679675
"10451","Clematis vitalba","Clematis","vitalba","","","","exotic","unlisted","",48.9088875148,-123.3761764565,"",NA,NA,128735849
"10496","Ranunculus acris","Ranunculus","acris","","","","exotic","unlisted","",48.985449,-123.559939,"",NA,NA,3296001
"10497","Ranunculus acris","Ranunculus","acris","","","","exotic","unlisted","",48.933199,-123.483099,"",NA,NA,3328649
"10498","Ranunculus acris","Ranunculus","acris","","","","exotic","unlisted","",48.9282116667,-123.467545,"",NA,NA,122092194
"10499","Ranunculus acris","Ranunculus","acris","","","","exotic","unlisted","",49.011985,-123.5739233333,"",NA,NA,123934642
"10500","Ranunculus acris","Ranunculus","acris","","","","exotic","unlisted","",49.0119033333,-123.57392,"",NA,NA,124067892
"10501","Ranunculus acris","Ranunculus","acris","","","","exotic","unlisted","",48.977275,-123.5664133333,"",NA,NA,129718158
"10502","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.930676,-123.475857,"",NA,NA,2563728
"10503","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.92974,-123.47517,"",NA,NA,2568065
"10504","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.93062,-123.466587,"",NA,NA,2568976
"10505","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.929845,-123.475761,"",NA,NA,2617670
"10506","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.931525,-123.478092,"",NA,NA,2632625
"10507","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",49.0056004522,-123.5758495331,"",NA,NA,3948559
"10508","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9923753114,-123.5750985146,"",NA,NA,4005335
"10509","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9627508941,-123.5473537445,"",NA,NA,6391052
"10510","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9312824124,-123.4779810905,"",NA,NA,6409677
"10511","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9431928821,-123.4841394424,"",NA,NA,6411173
"10512","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.867731,-123.340191,"",NA,NA,10714579
"10513","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.869646038,-123.3192476259,"",NA,NA,12507371
"10514","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9484602987,-123.5018268042,"",NA,NA,13198889
"10515","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9482271071,-123.5027314944,"",NA,NA,14300210
"10516","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9874618437,-123.5481753797,"",NA,NA,19600562
"10517","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.8999638889,-123.4068305556,"",NA,NA,24672684
"10518","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.8992382214,-123.4040935246,"",NA,NA,25478339
"10519","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9790925291,-123.5574462266,"",NA,NA,25480241
"10520","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9797431743,-123.5576246773,"",NA,NA,25482630
"10521","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9302069341,-123.4671153505,"",NA,NA,52906127
"10522","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9303172912,-123.4671789506,"",NA,NA,52925277
"10523","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9284237061,-123.4690018182,"",NA,NA,54690973
"10524","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9282609893,-123.4679212236,"",NA,NA,84464277
"10525","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9275179544,-123.4631055593,"",NA,NA,84636162
"10526","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9297910507,-123.4714322025,"",NA,NA,100274948
"10527","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.8718466667,-123.315445,"",NA,NA,119369488
"10528","Ranunculus repens","Ranunculus","repens","","","","exotic","unlisted","",48.9282116667,-123.467545,"",NA,NA,122092209
"10529","Ranunculus sardous","Ranunculus","sardous","","","","exotic","unlisted","",48.932492,-123.483324,"",NA,NA,3319983
"10530","Ranunculus sardous","Ranunculus","sardous","","","","exotic","unlisted","",48.930828,-123.475642,"",NA,NA,3329692
"10531","Ranunculus sardous","Ranunculus","sardous","","","","exotic","unlisted","",48.9396805055,-123.4923081753,"",NA,NA,14281193
"10532","Ranunculus sardous","Ranunculus","sardous","","","","exotic","unlisted","",48.9919184174,-123.5706593413,"",NA,NA,16309751
"10574","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.930482,-123.475838,"",NA,NA,2583337
"10575","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.930654,-123.475256,"",NA,NA,2599934
"10576","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.902053,-123.34546,"",NA,NA,4397432
"10577","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.935046,-123.490748,"",NA,NA,6472897
"10578","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.9826605868,-123.5555303757,"",NA,NA,13198275
"10579","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.8973927639,-123.3387933727,"",NA,NA,26288910
"10580","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.9773916667,-123.5665283333,"",NA,NA,31324205
"10581","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.977195,-123.56674167,"",NA,NA,84387371
"10582","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.8776212931,-123.3179356904,"",NA,NA,125707450
"10583","Petrosedum forsterianum","Petrosedum","forsterianum","","","","exotic","unlisted","",48.9773216667,-123.5664133333,"",NA,NA,129718706
"10584","Sedum acre","Sedum","acre","","","","exotic","unlisted","",48.8631145055,-123.3513737829,"",NA,NA,13974437
"10585","Sedum acre","Sedum","acre","","","","exotic","unlisted","",48.8623366667,-123.3499916667,"",NA,NA,82960325
"10586","Sedum album","Sedum","album","","","","exotic","unlisted","",48.883869,-123.325498,"",NA,NA,4571925
"10587","Sedum album","Sedum","album","","","","exotic","unlisted","",48.929695,-123.4750966667,"",NA,NA,45039970
"10588","Sedum album","Sedum","album","","","","exotic","unlisted","",48.9411283333,-123.5020083333,"",NA,NA,45326893
"10589","Sedum album","Sedum","album","","","","exotic","unlisted","",48.8762830556,-123.3189430556,"",NA,NA,59943200
"10590","Sedum album","Sedum","album","","","","exotic","unlisted","",48.8688533333,-123.312185,"",NA,NA,121538469
"10870","Cotoneaster franchetii","Cotoneaster","franchetii","","","","exotic","unlisted","",48.910105,-123.3743583333,"",NA,NA,121538520
"10871","Cotoneaster franchetii","Cotoneaster","franchetii","","","","exotic","unlisted","",48.9097033333,-123.374875,"",NA,NA,121538567
"10872","Cotoneaster horizontalis","Cotoneaster","horizontalis","","","","exotic","unlisted","",48.901475,-123.377612,"",NA,NA,13130562
"10873","Cotoneaster horizontalis","Cotoneaster","horizontalis","","","","exotic","unlisted","",48.8992313698,-123.3954001719,"",NA,NA,97390114
"10874","Cotoneaster simonsii","Cotoneaster","simonsii","","","","exotic","unlisted","",48.9096233333,-123.37492,"",NA,NA,121538499
"10949","Potentilla recta","Potentilla","recta","","","","exotic","unlisted","",48.8694084584,-123.3198727947,"",NA,NA,50580859
"10950","Prunus avium","Prunus","avium","","","","exotic","unlisted","",48.880127,-123.350919,"",NA,NA,2710472
"10951","Prunus cerasifera","Prunus","cerasifera","","","","exotic","unlisted","",48.931071,-123.472939,"",NA,NA,2589133
"10952","Prunus cerasifera","Prunus","cerasifera","","","","exotic","unlisted","",48.900439851,-123.4062422254,"",NA,NA,24715310
"10953","Prunus cerasifera","Prunus","cerasifera","","","","exotic","unlisted","",48.9126231987,-123.3988321201,"",NA,NA,71708262
"10954","Prunus laurocerasus","Prunus","laurocerasus","","","","exotic","unlisted","",48.8763085231,-123.3220911026,"",NA,NA,3649978
"10955","Prunus laurocerasus","Prunus","laurocerasus","","","","exotic","unlisted","",48.8684818023,-123.3482564053,"",NA,NA,43555478
"10956","Prunus laurocerasus","Prunus","laurocerasus","","","","exotic","unlisted","",48.90025,-123.44497,"",NA,NA,111879345
"10957","Prunus laurocerasus","Prunus","laurocerasus","","","","exotic","unlisted","",48.8770604181,-123.3234130127,"",NA,NA,114035151
"10961","Pyrus communis","Pyrus","communis","","","","exotic","unlisted","",48.894307,-123.408329,"",NA,NA,3702255
"10962","Pyrus communis","Pyrus","communis","","","","exotic","unlisted","",48.8698,-123.3212,"",NA,NA,12184297
"10963","Pyrus communis","Pyrus","communis","","","","exotic","unlisted","",48.99004706,-123.57624971,"",NA,NA,43755527
"10964","Rosa canina","Rosa","canina","","","","exotic","unlisted","",48.869655,-123.320238,"",NA,NA,13030731
"11037","Rosa rubiginosa","Rosa","rubiginosa","","","","exotic","unlisted","",48.930654,-123.475256,"",NA,NA,2599930
"11038","Rosa rubiginosa","Rosa","rubiginosa","","","","exotic","unlisted","",48.930845,-123.473969,"",NA,NA,2663708
"11039","Rosa rubiginosa","Rosa","rubiginosa","","","","exotic","unlisted","",48.877426,-123.350946,"",NA,NA,4102189
"11040","Rosa rubiginosa","Rosa","rubiginosa","","","","exotic","unlisted","",48.8667332659,-123.3712506294,"",NA,NA,6409664
